SurfTemp,sd_SurfTempSD,min_SurfTempMin,max_SurfTempMax,pCount_SurfTemp,system:index
,,,,0,1_1_1_LT05_033032_20070708_2897379
242.59222364,0.488948447971785,241.5941618,242.59222364,25,1_1_1_LT05_033032_20070708_2897349
300.01154162,0.37806862659632184,299.41338812000004,301.20101258,24,1_1_1_LT05_033032_20070724_2897135
,,,,0,1_1_1_LT05_033032_20070724_2896951
,,,,0,1_1_1_LT05_033032_20070724_2897377
,,,,0,1_1_1_LT05_033032_20070724_2897339
,,,,0,1_1_1_LT05_033032_20070724_167246041
,,,,0,1_1_1_LT05_033032_20070724_2897311
,,,,0,1_1_1_LT05_033032_20070724_2897379
296.25513764,0.2627601625384881,296.25513764,296.87038124000003,25,1_1_1_LT05_033032_20070724_2897349
,,,,0,1_1_1_LT05_033032_20070809_2897135
,,,,0,1_1_1_LT05_033032_20070809_2896951
,,,,0,1_1_1_LT05_033032_20070809_2897377
,,,,0,1_1_1_LT05_033032_20070809_2897339
,,,,0,1_1_1_LT05_033032_20070809_167246041
,,,,0,1_1_1_LT05_033032_20070809_2897311
,,,,0,1_1_1_LT05_033032_20070809_2897379
296.80202083999995,0.2218863592211903,296.2824818,296.80202083999995,25,1_1_1_LT05_033032_20070809_2897349
295.82788514000003,0.1639085601034012,295.82788514000003,296.32349804,24,1_1_1_LT05_033032_20070825_2897135
,,,,0,1_1_1_LT05_033032_20070825_2896951
,,,,0,1_1_1_LT05_033032_20070825_2897377
,,,,0,1_1_1_LT05_033032_20070825_2897339
,,,,0,1_1_1_LT05_033032_20070825_167246041
,,,,0,1_1_1_LT05_033032_20070825_2897311
,,,,0,1_1_1_LT05_033032_20070825_2897379
295.1887154,1.0571599167290511E-5,295.1887154,295.1887154,25,1_1_1_LT05_033032_20070825_2897349
,,,,0,1_1_1_LT05_033032_20070910_2897135
,,,,0,1_1_1_LT05_033032_20070910_2896951
,,,,0,1_1_1_LT05_033032_20070910_2897377
,,,,0,1_1_1_LT05_033032_20070910_2897339
,,,,0,1_1_1_LT05_033032_20070910_167246041
,,,,0,1_1_1_LT05_033032_20070910_2897311
,,,,0,1_1_1_LT05_033032_20070910_2897379
291.41522132,0.3082184180392609,290.88542822,291.9415964,25,1_1_1_LT05_033032_20070910_2897349
290.47868384000003,0.09971950937001485,290.47868384000003,290.97771476,24,1_1_1_LT05_033032_20070926_2897135
,,,,0,1_1_1_LT05_033032_20070926_2896951
,,,,0,1_1_1_LT05_033032_20070926_2897377
,,,,0,1_1_1_LT05_033032_20070926_2897339
,,,,0,1_1_1_LT05_033032_20070926_167246041
,,,,0,1_1_1_LT05_033032_20070926_2897311
,,,,0,1_1_1_LT05_033032_20070926_2897379
290.79997772,0.0,290.79997772,290.79997772,25,1_1_1_LT05_033032_20070926_2897349
269.7415565,0.6896792236362329,268.98617408,270.68493002,24,1_1_1_LT05_033032_20080217_2897135
,,,,0,1_1_1_LT05_033032_20080217_2896951
,,,,0,1_1_1_LT05_033032_20080217_2897377
,,,,0,1_1_1_LT05_033032_20080217_2897339
,,,,0,1_1_1_LT05_033032_20080217_167246041
,,,,0,1_1_1_LT05_033032_20080217_2897311
,,,,0,1_1_1_LT05_033032_20080217_2897379
270.01158008,0.2117682941161672,269.4339347,270.01158008,25,1_1_1_LT05_033032_20080217_2897349
277.77732152,0.23384728006691063,277.23727436,277.77732152,24,1_1_1_LT05_033032_20080304_2897135
,,,,0,1_1_1_LT05_033032_20080304_2896951
,,,,0,1_1_1_LT05_033032_20080304_2897377
,,,,0,1_1_1_LT05_033032_20080304_2897339
,,,,0,1_1_1_LT05_033032_20080304_167246041
,,,,0,1_1_1_LT05_033032_20080304_2897311
,,,,0,1_1_1_LT05_033032_20080304_2897379
272.64687349999997,0.20800909391196545,272.07948218,272.64687349999997,25,1_1_1_LT05_033032_20080304_2897349
280.36818068,0.304496441932448,279.82813352,280.90822784,24,1_1_1_LT05_033032_20080320_2897135
,,,,0,1_1_1_LT05_033032_20080320_2896951
,,,,0,1_1_1_LT05_033032_20080320_2897377
,,,,0,1_1_1_LT05_033032_20080320_2897339
,,,,0,1_1_1_LT05_033032_20080320_167246041
,,,,0,1_1_1_LT05_033032_20080320_2897311
,,,,0,1_1_1_LT05_033032_20080320_2897379
276.89547236,0.0,276.89547236,276.89547236,25,1_1_1_LT05_033032_20080320_2897349
,,,,0,1_1_1_LT05_033032_20080405_2897135
,,,,0,1_1_1_LT05_033032_20080405_2896951
,,,,0,1_1_1_LT05_033032_20080405_2897377
,,,,0,1_1_1_LT05_033032_20080405_2897339
,,,,0,1_1_1_LT05_033032_20080405_167246041
,,,,0,1_1_1_LT05_033032_20080405_2897311
,,,,0,1_1_1_LT05_033032_20080405_2897379
,,,,0,1_1_1_LT05_033032_20080405_2897349
283.90241335999997,0.6447261181729428,282.61381982,284.53816508,23,1_1_1_LT05_033032_20080421_2897135
,,,,0,1_1_1_LT05_033032_20080421_2896951
,,,,0,1_1_1_LT05_033032_20080421_2897377
,,,,0,1_1_1_LT05_033032_20080421_2897339
,,,,0,1_1_1_LT05_033032_20080421_167246041
,,,,0,1_1_1_LT05_033032_20080421_2897311
,,,,0,1_1_1_LT05_033032_20080421_2897379
279.29150438,0.10582719820586346,278.75145722,279.29150438,25,1_1_1_LT05_033032_20080421_2897349
272.2367111,0.03418019967036026,272.2025309,272.2708913,4,1_1_1_LT05_033032_20080507_2897135
,,,,0,1_1_1_LT05_033032_20080507_2896951
,,,,0,1_1_1_LT05_033032_20080507_2897377
,,,,0,1_1_1_LT05_033032_20080507_2897339
,,,,0,1_1_1_LT05_033032_20080507_167246041
,,,,0,1_1_1_LT05_033032_20080507_2897311
,,,,0,1_1_1_LT05_033032_20080507_2897379
,,,,0,1_1_1_LT05_033032_20080507_2897349
289.0191893,0.29243133596737864,289.0191893,290.05484936,24,1_1_1_LT05_033032_20080523_2897135
,,,,0,1_1_1_LT05_033032_20080523_2896951
,,,,0,1_1_1_LT05_033032_20080523_2897377
,,,,0,1_1_1_LT05_033032_20080523_2897339
,,,,0,1_1_1_LT05_033032_20080523_167246041
,,,,0,1_1_1_LT05_033032_20080523_2897311
,,,,0,1_1_1_LT05_033032_20080523_2897379
286.74962402,0.2543006882220499,286.74962402,287.27941712,25,1_1_1_LT05_033032_20080523_2897349
288.96962800999995,1.0811317568968108,288.46888808,292.83369962,24,1_1_1_LT05_033032_20080608_2897135
,,,,0,1_1_1_LT05_033032_20080608_2896951
,,,,0,1_1_1_LT05_033032_20080608_2897377
,,,,0,1_1_1_LT05_033032_20080608_2897339
,,,,0,1_1_1_LT05_033032_20080608_167246041
,,,,0,1_1_1_LT05_033032_20080608_2897311
,,,,0,1_1_1_LT05_033032_20080608_2897379
288.3014051,5.2857995836452554E-6,288.3014051,288.3014051,25,1_1_1_LT05_033032_20080608_2897349
295.06224866,0.3346997902509114,295.06224866,296.09790871999996,24,1_1_1_LT05_033032_20080624_2897135
,,,,0,1_1_1_LT05_033032_20080624_2896951
,,,,0,1_1_1_LT05_033032_20080624_2897377
,,,,0,1_1_1_LT05_033032_20080624_2897339
,,,,0,1_1_1_LT05_033032_20080624_167246041
,,,,0,1_1_1_LT05_033032_20080624_2897311
,,,,0,1_1_1_LT05_033032_20080624_2897379
294.43675099999996,0.1428019789935522,293.91037592,294.43675099999996,25,1_1_1_LT05_033032_20080624_2897349
298.50077678,0.6134006871377278,298.00174586,300.4695563,24,1_1_1_LT05_033032_20080710_2897135
,,,,0,1_1_1_LT05_033032_20080710_2896951
,,,,0,1_1_1_LT05_033032_20080710_2897377
,,,,0,1_1_1_LT05_033032_20080710_2897339
,,,,0,1_1_1_LT05_033032_20080710_167246041
,,,,0,1_1_1_LT05_033032_20080710_2897311
,,,,0,1_1_1_LT05_033032_20080710_2897379
,,,,0,1_1_1_LT05_033032_20080710_2897349
,,,,0,1_1_1_LT05_033032_20080726_2897135
,,,,0,1_1_1_LT05_033032_20080726_2896951
,,,,0,1_1_1_LT05_033032_20080726_2897377
,,,,0,1_1_1_LT05_033032_20080726_2897339
,,,,0,1_1_1_LT05_033032_20080726_167246041
,,,,0,1_1_1_LT05_033032_20080726_2897311
,,,,0,1_1_1_LT05_033032_20080726_2897379
293.9582282,0.3507714343449959,293.38058282,294.52903754,25,1_1_1_LT05_033032_20080726_2897349
297.48220682,0.49781741227740894,296.9319056,299.11943840000004,24,1_1_1_LT05_033032_20080811_2897135
,,,,0,1_1_1_LT05_033032_20080811_2896951
,,,,0,1_1_1_LT05_033032_20080811_2897377
,,,,0,1_1_1_LT05_033032_20080811_2897339
,,,,0,1_1_1_LT05_033032_20080811_167246041
,,,,0,1_1_1_LT05_033032_20080811_2897311
,,,,0,1_1_1_LT05_033032_20080811_2897379
296.16968714,0.27126591987438925,296.16968714,296.72340638000003,25,1_1_1_LT05_033032_20080811_2897349
293.49337748,0.469616195933475,292.98067448,295.01097835999997,23,1_1_1_LT05_033032_20080827_2897135
,,,,0,1_1_1_LT05_033032_20080827_2896951
,,,,0,1_1_1_LT05_033032_20080827_2897377
,,,,0,1_1_1_LT05_033032_20080827_2897339
,,,,0,1_1_1_LT05_033032_20080827_167246041
,,,,0,1_1_1_LT05_033032_20080827_2897311
,,,,0,1_1_1_LT05_033032_20080827_2897379
292.86446179999996,8.631674575031098E-6,292.86446179999996,292.86446179999996,25,1_1_1_LT05_033032_20080827_2897349
291.7536053,0.4118566115147896,291.22723022,292.79268337999997,24,1_1_1_LT05_033032_20080928_2897135
,,,,0,1_1_1_LT05_033032_20080928_2896951
,,,,0,1_1_1_LT05_033032_20080928_2897377
,,,,0,1_1_1_LT05_033032_20080928_2897339
,,,,0,1_1_1_LT05_033032_20080928_167246041
,,,,0,1_1_1_LT05_033032_20080928_2897311
,,,,0,1_1_1_LT05_033032_20080928_2897379
290.53679018,5.3947966093944364E-6,290.53679018,290.53679018,24,1_1_1_LT05_033032_20080928_2897349
285.38241602,1.3442331172687405,283.26324362,288.7628378,24,1_1_1_LT05_033032_20081014_2897135
,,,,0,1_1_1_LT05_033032_20081014_2896951
,,,,0,1_1_1_LT05_033032_20081014_2897377
,,,,0,1_1_1_LT05_033032_20081014_2897339
,,,,0,1_1_1_LT05_033032_20081014_167246041
,,,,0,1_1_1_LT05_033032_20081014_2897311
,,,,0,1_1_1_LT05_033032_20081014_2897379
285.79941446,0.2610448727367398,285.2764574,285.80283248,25,1_1_1_LT05_033032_20081014_2897349
283.06499845999997,2.288884349811544,281.4995453,290.98455079999997,23,1_1_1_LT05_033032_20081030_2897135
280.51857356,0.40019087003067283,279.98878046,281.5679057,19,1_1_1_LT05_033032_20081030_2896951
,,,,0,1_1_1_LT05_033032_20081030_2897377
,,,,0,1_1_1_LT05_033032_20081030_2897339
,,,,0,1_1_1_LT05_033032_20081030_167246041
,,,,0,1_1_1_LT05_033032_20081030_2897311
,,,,0,1_1_1_LT05_033032_20081030_2897379
285.4644485,0.29419920008969513,284.44587853999997,285.4644485,23,1_1_1_LT05_033032_20081030_2897349
,,,,0,1_1_1_LT05_033032_20081115_2897135
,,,,0,1_1_1_LT05_033032_20081115_2896951
,,,,0,1_1_1_LT05_033032_20081115_2897377
,,,,0,1_1_1_LT05_033032_20081115_2897339
,,,,0,1_1_1_LT05_033032_20081115_167246041
,,,,0,1_1_1_LT05_033032_20081115_2897311
,,,,0,1_1_1_LT05_033032_20081115_2897379
263.30884286,0.427442685295705,263.30884286,264.59060036,9,1_1_1_LT05_033032_20081115_2897349
,,,,0,1_1_1_LT05_033032_20090118_2897135
,,,,0,1_1_1_LT05_033032_20090118_2896951
,,,,0,1_1_1_LT05_033032_20090118_2897377
,,,,0,1_1_1_LT05_033032_20090118_2897339
,,,,0,1_1_1_LT05_033032_20090118_167246041
,,,,0,1_1_1_LT05_033032_20090118_2897311
,,,,0,1_1_1_LT05_033032_20090118_2897379
270.70543814,0.4017055339069215,269.55014738,271.27966549999996,25,1_1_1_LT05_033032_20090118_2897349
276.20503232,1.5063842257061937,273.90812288,279.0043907,24,1_1_1_LT05_033032_20090203_2897135
,,,,0,1_1_1_LT05_033032_20090203_2896951
,,,,0,1_1_1_LT05_033032_20090203_2897377
,,,,0,1_1_1_LT05_033032_20090203_2897339
,,,,0,1_1_1_LT05_033032_20090203_167246041
,,,,0,1_1_1_LT05_033032_20090203_2897311
,,,,0,1_1_1_LT05_033032_20090203_2897379
272.59218518,0.16343151220562202,272.00086772,272.59218518,24,1_1_1_LT05_033032_20090203_2897349
273.45352622,1.3236128830174843,272.8861349,277.88669816000004,24,1_1_1_LT05_033032_20090219_2897135
,,,,0,1_1_1_LT05_033032_20090219_2896951
,,,,0,1_1_1_LT05_033032_20090219_2897377
,,,,0,1_1_1_LT05_033032_20090219_2897339
,,,,0,1_1_1_LT05_033032_20090219_167246041
,,,,0,1_1_1_LT05_033032_20090219_2897311
,,,,0,1_1_1_LT05_033032_20090219_2897379
275.54193644,0.3986778528205261,274.9882172,276.09565568,25,1_1_1_LT05_033032_20090219_2897349
234.93585883999998,1.5364506858202214,232.16726264,236.23812446,23,1_1_1_LT05_033032_20090307_2897135
,,,,0,1_1_1_LT05_033032_20090307_2896951
,,,,0,1_1_1_LT05_033032_20090307_2897377
,,,,0,1_1_1_LT05_033032_20090307_2897339
,,,,0,1_1_1_LT05_033032_20090307_167246041
,,,,0,1_1_1_LT05_033032_20090307_2897311
,,,,0,1_1_1_LT05_033032_20090307_2897379
276.24946658,0.10850636719444164,275.69574734,276.24946658,25,1_1_1_LT05_033032_20090307_2897349
237.63951265999998,0.4200457553312723,236.72690132,237.89928218,24,1_1_1_LT05_033032_20090323_2897135
,,,,0,1_1_1_LT05_033032_20090323_2896951
,,,,0,1_1_1_LT05_033032_20090323_2897377
,,,,0,1_1_1_LT05_033032_20090323_2897339
,,,,0,1_1_1_LT05_033032_20090323_167246041
,,,,0,1_1_1_LT05_033032_20090323_2897311
,,,,0,1_1_1_LT05_033032_20090323_2897379
233.7156257,0.3032279331866102,233.7156257,234.64874516,25,1_1_1_LT05_033032_20090323_2897349
282.90776954,1.362485933890544,282.37797644,288.45179798000004,23,1_1_1_LT05_033032_20090408_2897135
,,,,0,1_1_1_LT05_033032_20090408_2896951
,,,,0,1_1_1_LT05_033032_20090408_2897377
,,,,0,1_1_1_LT05_033032_20090408_2897339
,,,,0,1_1_1_LT05_033032_20090408_167246041
,,,,0,1_1_1_LT05_033032_20090408_2897311
,,,,0,1_1_1_LT05_033032_20090408_2897379
279.53076578,0.26250393581065234,278.98388258,279.53076578,25,1_1_1_LT05_033032_20090408_2897349
,,,,0,1_1_1_LT05_033032_20090424_2897135
,,,,0,1_1_1_LT05_033032_20090424_2896951
,,,,0,1_1_1_LT05_033032_20090424_2897377
,,,,0,1_1_1_LT05_033032_20090424_2897339
,,,,0,1_1_1_LT05_033032_20090424_167246041
,,,,0,1_1_1_LT05_033032_20090424_2897311
,,,,0,1_1_1_LT05_033032_20090424_2897379
,,,,0,1_1_1_LT05_033032_20090424_2897349
,,,,0,1_1_1_LT05_033032_20090526_2897135
,,,,0,1_1_1_LT05_033032_20090526_2896951
,,,,0,1_1_1_LT05_033032_20090526_2897377
,,,,0,1_1_1_LT05_033032_20090526_2897339
,,,,0,1_1_1_LT05_033032_20090526_167246041
,,,,0,1_1_1_LT05_033032_20090526_2897311
,,,,0,1_1_1_LT05_033032_20090526_2897379
270.68493002,0.0,270.68493002,270.68493002,3,1_1_1_LT05_033032_20090526_2897349
233.766896,0.4626888137411549,233.75664194,234.90509666,24,1_1_1_LT05_033032_20090611_2897135
,,,,0,1_1_1_LT05_033032_20090611_2896951
,,,,0,1_1_1_LT05_033032_20090611_2897377
,,,,0,1_1_1_LT05_033032_20090611_2897339
,,,,0,1_1_1_LT05_033032_20090611_167246041
,,,,0,1_1_1_LT05_033032_20090611_2897311
,,,,0,1_1_1_LT05_033032_20090611_2897379
252.4121951,0.4005533522828445,252.4121951,253.30429832,25,1_1_1_LT05_033032_20090611_2897349
294.38206268,0.25619194278018387,294.38206268,294.92552786,24,1_1_1_LT05_033032_20090627_2897135
,,,,0,1_1_1_LT05_033032_20090627_2896951
,,,,0,1_1_1_LT05_033032_20090627_2897377
,,,,0,1_1_1_LT05_033032_20090627_2897339
,,,,0,1_1_1_LT05_033032_20090627_167246041
,,,,0,1_1_1_LT05_033032_20090627_2897311
,,,,0,1_1_1_LT05_033032_20090627_2897379
294.778553,0.26807236044686256,294.23850584,294.778553,25,1_1_1_LT05_033032_20090627_2897349
,,,,0,1_1_1_LT05_033032_20090713_2897135
,,,,0,1_1_1_LT05_033032_20090713_2896951
,,,,0,1_1_1_LT05_033032_20090713_2897377
,,,,0,1_1_1_LT05_033032_20090713_2897339
,,,,0,1_1_1_LT05_033032_20090713_167246041
,,,,0,1_1_1_LT05_033032_20090713_2897311
,,,,0,1_1_1_LT05_033032_20090713_2897379
,,,,0,1_1_1_LT05_033032_20090713_2897349
,,,,0,1_1_1_LT05_033032_20090729_2897135
,,,,0,1_1_1_LT05_033032_20090729_2896951
,,,,0,1_1_1_LT05_033032_20090729_2897377
,,,,0,1_1_1_LT05_033032_20090729_2897339
,,,,0,1_1_1_LT05_033032_20090729_167246041
,,,,0,1_1_1_LT05_033032_20090729_2897311
,,,,0,1_1_1_LT05_033032_20090729_2897379
266.99859545000004,2.0823714631012638,264.93240235999997,272.17860476,18,1_1_1_LT05_033032_20090729_2897349
266.408987,0.12904180833975024,266.33037254,266.75420701999997,24,1_1_1_LT05_033032_20090830_2897135
,,,,0,1_1_1_LT05_033032_20090830_2896951
,,,,0,1_1_1_LT05_033032_20090830_2897377
,,,,0,1_1_1_LT05_033032_20090830_2897339
,,,,0,1_1_1_LT05_033032_20090830_167246041
,,,,0,1_1_1_LT05_033032_20090830_2897311
,,,,0,1_1_1_LT05_033032_20090830_2897379
270.67125794000003,0.3297823109636215,269.88853136,270.67125794000003,13,1_1_1_LT05_033032_20090830_2897349
,,,,0,1_1_1_LT05_033032_20090915_2897135
,,,,0,1_1_1_LT05_033032_20090915_2896951
,,,,0,1_1_1_LT05_033032_20090915_2897377
,,,,0,1_1_1_LT05_033032_20090915_2897339
,,,,0,1_1_1_LT05_033032_20090915_167246041
,,,,0,1_1_1_LT05_033032_20090915_2897311
,,,,0,1_1_1_LT05_033032_20090915_2897379
,,,,0,1_1_1_LT05_033032_20090915_2897349
,,,,0,1_1_1_LT05_033032_20091001_2897135
,,,,0,1_1_1_LT05_033032_20091001_2896951
,,,,0,1_1_1_LT05_033032_20091001_2897377
,,,,0,1_1_1_LT05_033032_20091001_2897339
,,,,0,1_1_1_LT05_033032_20091001_167246041
,,,,0,1_1_1_LT05_033032_20091001_2897311
,,,,0,1_1_1_LT05_033032_20091001_2897379
,,,,0,1_1_1_LT05_033032_20091001_2897349
284.81160667999995,0.10381757107734035,284.81160667999995,285.33114572,24,1_1_1_LT05_033032_20091017_2897135
,,,,0,1_1_1_LT05_033032_20091017_2896951
,,,,0,1_1_1_LT05_033032_20091017_2897377
,,,,0,1_1_1_LT05_033032_20091017_2897339
,,,,0,1_1_1_LT05_033032_20091017_167246041
,,,,0,1_1_1_LT05_033032_20091017_2897311
,,,,0,1_1_1_LT05_033032_20091017_2897379
285.71396396,0.22334613801604383,285.1910069,285.71396396,25,1_1_1_LT05_033032_20091017_2897349
270.44225059999997,0.29840102943161206,270.0149981,270.82848686,24,1_1_1_LT05_033032_20091102_2897135
,,,,0,1_1_1_LT05_033032_20091102_2896951
,,,,0,1_1_1_LT05_033032_20091102_2897377
,,,,0,1_1_1_LT05_033032_20091102_2897339
,,,,0,1_1_1_LT05_033032_20091102_167246041
,,,,0,1_1_1_LT05_033032_20091102_2897311
,,,,0,1_1_1_LT05_033032_20091102_2897379
268.7503307,0.3210367420300329,268.7503307,269.39291846,25,1_1_1_LT05_033032_20091102_2897349
279.47265944000003,0.2393361265580556,279.47265944000003,280.00245254000004,21,1_1_1_LT05_033032_20091118_2897135
,,,,0,1_1_1_LT05_033032_20091118_2896951
,,,,0,1_1_1_LT05_033032_20091118_2897377
,,,,0,1_1_1_LT05_033032_20091118_2897339
,,,,0,1_1_1_LT05_033032_20091118_167246041
,,,,0,1_1_1_LT05_033032_20091118_2897311
,,,,0,1_1_1_LT05_033032_20091118_2897379
280.90822784,0.2362479181954947,280.38527078,280.90822784,14,1_1_1_LT05_033032_20091118_2897349
234.67608932000002,0.1139706666924197,234.6043109,234.98029309999998,24,1_1_1_LT05_033032_20100121_2897135
,,,,0,1_1_1_LT05_033032_20100121_2896951
,,,,0,1_1_1_LT05_033032_20100121_2897377
,,,,0,1_1_1_LT05_033032_20100121_2897339
,,,,0,1_1_1_LT05_033032_20100121_167246041
,,,,0,1_1_1_LT05_033032_20100121_2897311
,,,,0,1_1_1_LT05_033032_20100121_2897379
246.31444742,0.0,246.31444742,246.31444742,25,1_1_1_LT05_033032_20100121_2897349
226.12591229,0.6787679606477675,224.97233054,227.43672296,24,1_1_1_LT05_033032_20100206_2897135
,,,,0,1_1_1_LT05_033032_20100206_2896951
,,,,0,1_1_1_LT05_033032_20100206_2897377
,,,,0,1_1_1_LT05_033032_20100206_2897339
,,,,0,1_1_1_LT05_033032_20100206_167246041
,,,,0,1_1_1_LT05_033032_20100206_2897311
,,,,0,1_1_1_LT05_033032_20100206_2897379
224.06313722,0.989880270710441,221.81408005999998,225.15690361999998,25,1_1_1_LT05_033032_20100206_2897349
262.92944264,0.3262294724648764,262.307363,263.54810426,24,1_1_1_LT05_033032_20100222_2897135
,,,,0,1_1_1_LT05_033032_20100222_2896951
,,,,0,1_1_1_LT05_033032_20100222_2897377
,,,,0,1_1_1_LT05_033032_20100222_2897339
,,,,0,1_1_1_LT05_033032_20100222_167246041
,,,,0,1_1_1_LT05_033032_20100222_2897311
,,,,0,1_1_1_LT05_033032_20100222_2897379
260.91964688,0.252933480020759,260.91964688,261.55198057999996,25,1_1_1_LT05_033032_20100222_2897349
247.46632016,0.4242681864047467,246.78271616,248.14308812000002,24,1_1_1_LT05_033032_20100310_2897135
,,,,0,1_1_1_LT05_033032_20100310_2896951
,,,,0,1_1_1_LT05_033032_20100310_2897377
,,,,0,1_1_1_LT05_033032_20100310_2897339
,,,,0,1_1_1_LT05_033032_20100310_167246041
,,,,0,1_1_1_LT05_033032_20100310_2897311
,,,,0,1_1_1_LT05_033032_20100310_2897379
250.71002113999998,0.318231752257202,249.96489278,250.71002113999998,25,1_1_1_LT05_033032_20100310_2897349
259.15253054,0.18799347356854493,259.15253054,259.83271651999996,24,1_1_1_LT05_033032_20100326_2897135
,,,,0,1_1_1_LT05_033032_20100326_2896951
,,,,0,1_1_1_LT05_033032_20100326_2897377
,,,,0,1_1_1_LT05_033032_20100326_2897339
,,,,0,1_1_1_LT05_033032_20100326_167246041
,,,,0,1_1_1_LT05_033032_20100326_2897311
,,,,0,1_1_1_LT05_033032_20100326_2897379
255.49183112,0.4641628674119567,254.77404692,256.19936126,25,1_1_1_LT05_033032_20100326_2897349
,,,,0,1_1_1_LT05_033032_20100411_2897135
,,,,0,1_1_1_LT05_033032_20100411_2896951
,,,,0,1_1_1_LT05_033032_20100411_2897377
,,,,0,1_1_1_LT05_033032_20100411_2897339
,,,,0,1_1_1_LT05_033032_20100411_167246041
,,,,0,1_1_1_LT05_033032_20100411_2897311
,,,,0,1_1_1_LT05_033032_20100411_2897379
277.73972330000004,0.23648414618185218,277.73972330000004,278.29344254,25,1_1_1_LT05_033032_20100411_2897349
,,,,0,1_1_1_LT05_033032_20100427_2897135
,,,,0,1_1_1_LT05_033032_20100427_2896951
,,,,0,1_1_1_LT05_033032_20100427_2897377
,,,,0,1_1_1_LT05_033032_20100427_2897339
,,,,0,1_1_1_LT05_033032_20100427_167246041
,,,,0,1_1_1_LT05_033032_20100427_2897311
,,,,0,1_1_1_LT05_033032_20100427_2897379
279.53760181999996,0.10762489056754723,279.53760181999996,280.08790304,25,1_1_1_LT05_033032_20100427_2897349
283.50250502,0.0,283.50250502,283.50250502,24,1_1_1_LT05_033032_20100513_2897135
,,,,0,1_1_1_LT05_033032_20100513_2896951
,,,,0,1_1_1_LT05_033032_20100513_2897377
,,,,0,1_1_1_LT05_033032_20100513_2897339
,,,,0,1_1_1_LT05_033032_20100513_167246041
,,,,0,1_1_1_LT05_033032_20100513_2897311
,,,,0,1_1_1_LT05_033032_20100513_2897379
278.45408948,0.2732695898686367,277.8935342,278.45408948,18,1_1_1_LT05_033032_20100513_2897349
,,,,0,1_1_1_LT05_033032_20100529_2897135
,,,,0,1_1_1_LT05_033032_20100529_2896951
,,,,0,1_1_1_LT05_033032_20100529_2897377
,,,,0,1_1_1_LT05_033032_20100529_2897339
,,,,0,1_1_1_LT05_033032_20100529_167246041
,,,,0,1_1_1_LT05_033032_20100529_2897311
,,,,0,1_1_1_LT05_033032_20100529_2897379
290.21891432,0.2578700718754356,289.69253924,290.7452894,25,1_1_1_LT05_033032_20100529_2897349
286.16514259999997,0.7433066044697215,284.9859257,287.8912427,16,1_1_1_LT05_033032_20100614_2897135
,,,,0,1_1_1_LT05_033032_20100614_2896951
,,,,0,1_1_1_LT05_033032_20100614_2897377
,,,,0,1_1_1_LT05_033032_20100614_2897339
,,,,0,1_1_1_LT05_033032_20100614_167246041
,,,,0,1_1_1_LT05_033032_20100614_2897311
,,,,0,1_1_1_LT05_033032_20100614_2897379
,,,,0,1_1_1_LT05_033032_20100614_2897349
297.51980504,0.45092104163054103,296.97292184,298.60331738,24,1_1_1_LT05_033032_20100630_2897135
,,,,0,1_1_1_LT05_033032_20100630_2896951
,,,,0,1_1_1_LT05_033032_20100630_2897377
,,,,0,1_1_1_LT05_033032_20100630_2897339
,,,,0,1_1_1_LT05_033032_20100630_167246041
,,,,0,1_1_1_LT05_033032_20100630_2897311
,,,,0,1_1_1_LT05_033032_20100630_2897379
296.57643152,0.14724303301185257,296.57643152,297.1198967,25,1_1_1_LT05_033032_20100630_2897349
296.82252896,0.6252349334510819,296.34742417999996,298.24100726,24,1_1_1_LT05_033032_20100716_2897135
,,,,0,1_1_1_LT05_033032_20100716_2896951
,,,,0,1_1_1_LT05_033032_20100716_2897377
,,,,0,1_1_1_LT05_033032_20100716_2897339
,,,,0,1_1_1_LT05_033032_20100716_167246041
,,,,0,1_1_1_LT05_033032_20100716_2897311
,,,,0,1_1_1_LT05_033032_20100716_2897379
296.64137389999996,0.17417628926582907,296.16626912000004,296.64137389999996,25,1_1_1_LT05_033032_20100716_2897349
,,,,0,1_1_1_LT05_033032_20100801_2897135
,,,,0,1_1_1_LT05_033032_20100801_2896951
,,,,0,1_1_1_LT05_033032_20100801_2897377
,,,,0,1_1_1_LT05_033032_20100801_2897339
,,,,0,1_1_1_LT05_033032_20100801_167246041
,,,,0,1_1_1_LT05_033032_20100801_2897311
,,,,0,1_1_1_LT05_033032_20100801_2897379
,,,,0,1_1_1_LT05_033032_20100801_2897349
295.9919501,0.42170232976720384,295.42114075999996,297.1198967,24,1_1_1_LT05_033032_20100817_2897135
,,,,0,1_1_1_LT05_033032_20100817_2896951
,,,,0,1_1_1_LT05_033032_20100817_2897377
,,,,0,1_1_1_LT05_033032_20100817_2897339
,,,,0,1_1_1_LT05_033032_20100817_167246041
,,,,0,1_1_1_LT05_033032_20100817_2897311
,,,,0,1_1_1_LT05_033032_20100817_2897379
295.28783798,0.0,295.28783798,295.28783798,25,1_1_1_LT05_033032_20100817_2897349
293.8215074,0.39710453133528134,293.27804222,295.43823086,24,1_1_1_LT05_033032_20100902_2897135
,,,,0,1_1_1_LT05_033032_20100902_2896951
,,,,0,1_1_1_LT05_033032_20100902_2897377
,,,,0,1_1_1_LT05_033032_20100902_2897339
,,,,0,1_1_1_LT05_033032_20100902_167246041
,,,,0,1_1_1_LT05_033032_20100902_2897311
