IDNo,Era,FCW,EraSamp,NewEra,Proj_General,ProjID,Proj_Specific,Storm,Site,SiteDescr,SiteLabel,BurnClass,DwnStrm,VAR00017,Area_ha,Burn_ha,BurnPer,HiPer,HiModPer,FishTrib,SiteType,SiteCode,CP_ISCOs,FishISCO,CP_CoreTrib,CP_PreTrib,PreCP_Period,PrePostTrib,CLP_UPDwn,Trt_CP,CP_TrtID,PrePost_CP,PrePost_ID,Trt_Cit,PrePost_Cit,HighPk_trt,HighPk_prepost,Date,Month,Season,Year,Time,ISCOEVENT,Bottle,Duration,LocType,EventType,SampleType,SampleTypeID,Temp,Stage_PBR_ft,Q_cfs,Turbidity,Turbidity,TSS,Zerod_TSS,ChlA,Al_ppm,Si_ppm,P_ppm,Mn_ppb,Fe_ppb,DOC,DTN,pH,ANC,SC,Na,NH4,K,Mg,Ca,F,Cl,NO3,PO4,SO4,NO3N,NH4N,DIN,DON,ANC_A,H,Ca_A,Mg_A,Na_A,K_A,NH4_A,F_A,CL_A,NO3_A,PO4_A,SO4_A,ANIONS,CATIONS,ION,DIFF,BASES,ACIDS,ALK,ION_A,DIFF_A,COND,COND_A,LABNOTES,BOTTLENOTES,Collector,Outlier,Outlier_Comm,VAR00010,VAR00011,V91,V92,TSS_NOTES,filter_$
NFP1319,NFP,#NULL!,1319,#NULL!,HIGHPK,3,,#NULL!,Skin,,SKIN,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,TRIB,1,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,PRE,1,,,BURNED,POST,17-Oct-17,10,3,2017,#NULL!,#NULL!,#NULL!,#NULL!,,,NORM,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,,,,,,,,,2.27,0.29,8.13,1959.84,230.36,9.04,0.08,1.37,7.41,24.87,0.18,4.3,0.8,0,14.23,0.18,0.06,0.24,0.05,1959.84,0.01,1241.02,609.59,393.13,35.01,4.21,9.42,121.18,12.86,0,296.22,2399.52,2282.97,4682.49,2.49,2278.75,430.26,1848.49,OK,0.55,OK,231.63,,,,#NULL!,,#NULL!,#NULL!,#NULL!,#NULL!,,0
NFP1320,NFP,#NULL!,1320,#NULL!,HIGHPK,3,,#NULL!,Youngs,HW14 11,YOUNGS,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,TRIB,1,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,PRE,1,,,BURNED,POST,17-Oct-17,10,3,2017,#NULL!,#NULL!,#NULL!,#NULL!,,,NORM,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,,,,,,,,,2.86,0.13,8.14,1865.71,212.19,9.91,0.07,1.55,6.72,22.48,0.17,5.44,0.09,0,10.31,0.02,0.05,0.07,0.05,1865.71,0.01,1121.81,552.73,431.02,39.64,3.77,8.95,153.43,1.51,0,214.63,2244.23,2148.97,4393.2,2.17,2145.19,369.58,1775.62,OK,2.1,OK,216.65,,,,#NULL!,,#NULL!,#NULL!,#NULL!,#NULL!,,0
NFP1321,NFP,#NULL!,1321,#NULL!,HIGHPK,3,,#NULL!,Pendergrass,East Pendergrass,PEND_E,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,TRIB,1,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,PRE,1,,,BURNED,POST,17-Oct-17,10,3,2017,#NULL!,#NULL!,#NULL!,#NULL!,,,NORM,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,,,,,,,,,2.48,0.1,7.53,686.07,80.41,4.96,0.05,0.93,2.59,7.81,0.1,1.42,0.22,0,6.15,0.05,0.04,0.09,0.02,686.07,0.03,389.62,213.37,215.53,23.84,2.55,5.16,40.06,3.54,0,128.08,862.9,844.94,1707.84,1.05,842.36,171.67,670.69,OK,5.66,OK,84.97,,,,#NULL!,,#NULL!,#NULL!,#NULL!,#NULL!,,0
NFP1322,NFP,#NULL!,1322,#NULL!,HIGHPK,3,,#NULL!,Dadd Gulch,HW14 8,DADD,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,TRIB,1,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,PRE,1,,,BURNED,PRE,21-Oct-17,10,3,2017,#NULL!,#NULL!,#NULL!,#NULL!,,,NORM,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,,,,,,,,,2.91,0.2,8.09,1961.07,233.58,14.34,0.19,2.06,7.37,24.45,0.2,7.69,0.08,0,11.43,0.02,0.15,0.16,0.03,1961.07,0.01,1220.16,606.62,623.93,52.69,10.42,10.69,217,1.36,0,237.93,2428.04,2513.83,4941.87,-1.74,2503.4,456.29,2047.12,OK,5.22,OK,245.77,,,,#NULL!,,#NULL!,#NULL!,#NULL!,#NULL!,,0
NFP1323,NFP,#NULL!,1323,#NULL!,CAMPK,1,Typical,1,Cactus,CLP abv Skin,PCACT,#NULL!,3,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,CLP,2,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,2,BURNED,2,PRE,1,,,,,21-Oct-17,10,3,2017,#NULL!,#NULL!,#NULL!,#NULL!,,,NORM,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,,,,,,,,,2.35,0.14,7.6,455.15,58.18,2.88,0.08,0.95,1.82,6.67,0.16,1.66,0.29,0,4.17,0.06,0.06,0.12,0.01,455.15,0.03,332.93,149.43,125.45,24.25,4.21,8.47,46.84,4.64,0,86.81,601.91,636.3,1238.21,-2.78,632.06,138.28,493.78,OK,7.23,OK,62.38,,,,#NULL!,,#NULL!,#NULL!,#NULL!,#NULL!,,0
CitSci1,CitSci,#NULL!,1,#NULL!,CAMPK,1,Typical,1,Joe Wright Above Poudre South,Joe Wright Crk Below Chambers,JWC,#NULL!,1,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,CLP,2,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,BURNED,2,PRE,1,,,,,31-Jul-18,7,2,2018,#NULL!,#NULL!,#NULL!,#NULL!,,,NORM,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,,,,,,,,,2.61,0.11,6.3,419.63,42.02,1.43,0,0.74,1.07,5.59,0,0.33,0,0,2.14,0,0,0,0.1112,419.628,0.503500609,278.742515,87.88315161,62.24507683,18.84992442,0,0,9.361690125,0,0,44.64821107,473.6379012,448.2241684,921.8620696,2.756782559,447.7206678,54.0099012,393.7107666,OK,7.909390145,OK,45.34352574,,,,#NULL!,,#NULL!,#NULL!,#NULL!,#NULL!,,0
CitSci2,CitSci,#NULL!,2,#NULL!,CAMPK,1,Typical,1,Laramie River Tunnel,HW14 2,LRT,#NULL!,#NULL!,#NULL!,677,604,89,12,43,#NULL!,TRIB,1,#NULL!,#NULL!,1,1,1,1,#NULL!,BURNED,2,PRE,1,,,,,31-Jul-18,7,2,2018,#NULL!,#NULL!,#NULL!,#NULL!,,,NORM,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,,,,,,,,,1.32,0.14,6.33,467.2,47.26,1.46,0,0.61,1.19,6.18,0,0.21,0.3,0,1.84,0.0673182,0,0.0673182,0.0690818,467.198,0.470977326,308.2335329,98.00452582,63.41951224,15.67843103,0,0,6.005133557,4.806071778,0,38.31659338,516.3257987,485.8069794,1002.132778,3.045386802,485.336002,49.12779871,436.2082033,OK,3.451813657,OK,48.89132713,,,,#NULL!,,#NULL!,#NULL!,#NULL!,#NULL!,,0
CitSci3,CitSci,#NULL!,3,#NULL!,CAMPK,1,Typical,1,Roaring,Roaring Creek below Confluence,ROAR,#NULL!,#NULL!,#NULL!,1518,858,57,2,29,#NULL!,TRIB,1,#NULL!,#NULL!,1,1,1,1,#NULL!,BURNED,2,PRE,1,,,,,31-Jul-18,7,2,2018,#NULL!,#NULL!,#NULL!,#NULL!,,,NORM,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,,,,,,,,,1.71,0.08,7.45,464.58,49.55,2.96,0,0.55,1.53,4.97,0.44,0.41,0,0,1.96,0,0,0,0.07993,464.58,0.035237087,248.1037924,125.4885826,128.7529192,13.93922498,0,23.3703854,11.69717654,0,0,40.87963888,540.5272008,516.3197563,1056.846957,2.290534533,516.2845192,52.57681543,463.7077038,OK,1.124315125,OK,50.10709814,,,,#NULL!,,#NULL!,#NULL!,#NULL!,#NULL!,,0
CitSci4,CitSci,#NULL!,4,#NULL!,CITSCI,2,CITSCI,1,,Unknown 3,Unknown 3,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,TRIB,1,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,PRE,1,BURNED,PRE,,,31-Jul-18,7,2,2018,#NULL!,#NULL!,#NULL!,#NULL!,,,NORM,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,,,,,,,,,1.57,0.19,7.09,2099.87,214.96,11.46,0,2.3,8.02,28.76,0.07,7.27,0.63,0,11.31,0.14319801,0,0.14319801,0.04310199,2099.87,0.080723503,1434.93014,660.0288007,498.482586,58.82608707,0,3.737156223,205.1504809,10.22338557,0,235.5794856,2554.560508,2652.348337,5206.908845,-1.878039955,2652.267613,450.9533521,2201.314261,OK,20.30970334,Check,258.6201445,,,,#NULL!,,#NULL!,#NULL!,#NULL!,#NULL!,,0
CitSci5,CitSci,#NULL!,5,#NULL!,CAMPK,1,Typical,1,Washout,HW14 5,WASHOUT,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,TRIB,1,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,BURNED,2,PRE,1,,,,,31-Jul-18,7,2,2018,#NULL!,#NULL!,#NULL!,#NULL!,,,NORM,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,,,,,,,,,3,0.14,7.28,1354.32,139.3,9.72,0,1.42,5.06,15.68,0,6.18,0.1,0,5.31,0.02333547,0,0.02333547,0.11446453,1354.32,0.052480746,782.1856287,416.5398066,422.7967483,36.21640839,0,0,174.3378558,1.665997365,0,110.6481944,1640.972048,1657.791073,3298.76312,-0.509858533,1657.738592,286.6520475,1371.086545,OK,17.47319,OK,163.6448526,,,,#NULL!,,#NULL!,#NULL!,#NULL!,#NULL!,,0
CitSci6,CitSci,#NULL!,6,#NULL!,CAMPK,1,Typical,1,Dry,HW14 6,DRY,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,TRIB,1,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,BURNED,2,PRE,1,,,,,31-Jul-18,7,2,2018,#NULL!,#NULL!,#NULL!,#NULL!,,,NORM,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,,,,,,,,,2.5,0.1,7.46,1386.45,130.19,5.78,0,1.16,5.19,17.68,0,0.99,0,0,6.27,0,0,0,0.1044,1386.45,0.034914032,882.2355289,426.6611808,251.2421829,29.71996225,0,0,27.98634812,0,0,130.5633287,1544.999677,1589.893769,3134.893446,-1.432077133,1589.858855,158.5496768,1431.309178,OK,16.78752439,OK,152.0398386,,,,#NULL!,,#NULL!,#NULL!,#NULL!,#NULL!,,0
CitSci7,CitSci,#NULL!,7,#NULL!,HIGHPK,3,,#NULL!,Dadd Gulch,HW14 8,DADD,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,TRIB,1,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,PRE,1,,,BURNED,PRE,31-Jul-18,7,2,2018,#NULL!,#NULL!,#NULL!,#NULL!,,,NORM,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,,,,,,,,,2.8,0.12,7.25,2108.76,218.92,13.98,0,2.16,7.44,27.92,0,5.49,0.17,0,10.73,0.03865149,0,0.03865149,0.07884851,2108.76,0.056363766,1393.063872,612.0551327,608.0965577,55.19421561,0,0.105272006,154.9882944,2.759459333,0,223.4221967,2490.035222,2668.466142,5158.501364,-3.458968159,2668.409778,381.1699504,2287.239828,OK,16.23462722,OK,254.4631706,,,,#NULL!,,#NULL!,#NULL!,#NULL!,#NULL!,,0
CitSci8,CitSci,#NULL!,8,#NULL!,CITSCI,2,CITSCI,1,,Unknown 20,Unknown 20,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,TRIB,1,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,PRE,1,BURNED,PRE,,,31-Jul-18,7,2,2018,#NULL!,#NULL!,#NULL!,#NULL!,,,NORM,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,,,,,,,,,3.06,0.18,7.48,1832.92,180.62,9.65,0,1.89,5.31,24.72,0.17,2.03,0.43,0,11.06,0.0969111,0,0.0969111,0.0850889,1832.92,0.032960971,1233.433134,436.5356922,419.6649205,48.36527419,0,9.000756537,57.32660142,6.91880803,0,230.2972383,2136.463404,2138.031982,4274.495386,-0.0366962,2137.999021,294.5426478,1843.456373,OK,16.05876525,OK,209.6253418,,,,#NULL!,,#NULL!,#NULL!,#NULL!,#NULL!,,0
CitSci9,CitSci,#NULL!,9,#NULL!,HIGHPK,3,,#NULL!,Skin,HW14 10,SKIN,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,TRIB,1,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,PRE,1,,,BURNED,POST,31-Jul-18,7,2,2018,#NULL!,#NULL!,#NULL!,#NULL!,,,NORM,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,,,,,,,,,2.35,0.21,7.4,1987.93,201.2,8.84,0,1.54,6.8,27.24,0.14,5.22,0.32,0,10.26,0.07145217,0,0.07145217,0.14134783,1987.93,0.040179081,1359.231537,559.6379346,384.6928438,39.3111721,0,7.579584452,147.2146222,5.101209743,0,213.7009461,2361.526362,2342.913667,4704.440029,0.395641051,2342.873487,366.016778,1976.856709,OK,15.2142381,OK,231.8121992,,,,#NULL!,,#NULL!,#NULL!,#NULL!,#NULL!,,0
CitSci10,CitSci,#NULL!,10,#NULL!,HIGHPK,3,,#NULL!,Youngs,HW14 11,YOUNGS,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,TRIB,1,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,PRE,1,,,BURNED,POST,31-Jul-18,7,2,2018,#NULL!,#NULL!,#NULL!,#NULL!,,,NORM,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,,,,,,,,,2.93,0.15,7.86,1805.32,183.73,9.64,0,1.77,6.17,23.44,0.13,5.84,0.12,0,7.43,0.02805678,0,0.02805678,0.11744322,1805.32,0.013677288,1169.510978,508.0436124,419.4909301,45.24493392,0,7.000588418,164.7815418,2.0030675,0,154.7488174,2133.854015,2142.304132,4276.158147,-0.197610014,2142.290454,321.5334266,1820.757028,OK,14.63318822,OK,210.6189957,,,,#NULL!,,#NULL!,#NULL!,#NULL!,#NULL!,,0
CitSci11,CitSci,#NULL!,11,#NULL!,CAMPK,1,Typical,1,Hewlett Gulch,HW14 12,HEWLETT,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,TRIB,1,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,UNBURN,1,PRE,1,,,,,31-Jul-18,7,2,2018,#NULL!,#NULL!,#NULL!,#NULL!,,,NORM,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,,,,,,,,,2.71,0.38,7.27,3089.45,308.18,15.99,0,1.98,9.32,43.83,0.58,6.69,0.76,0,14.57,0.17166141,0,0.17166141,0.20433859,3089.45,0.054325033,2187.325349,767.0849619,695.4397543,50.69274112,0,30.52888182,188.7992554,12.25548303,0,303.4096209,3624.443241,3700.597132,7325.040373,-1.039637827,3700.542807,504.4643593,3196.078447,OK,16.37525935,OK,358.6406193,,,,#NULL!,,#NULL!,#NULL!,#NULL!,#NULL!,,0
CitSci12,CitSci,#NULL!,12,#NULL!,CITSCI,2,,#NULL!,Trail Creek,Cherokee 1,TRAIL,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,TRIB,1,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,PRE,1,UNBURNED,UNBURNED,,,1-Aug-18,8,2,2018,#NULL!,#NULL!,#NULL!,#NULL!,,,NORM,#NULL!,7,#NULL!,#NULL!,#NULL!,,,,,,,,,,4.2,0.26,6.47,1459.1,137.85,4.8,0,1.13,4.19,19.46,0.41,1.37,0.32,0,4.16,0.07165548,0,0.07165548,0.18984452,1459.103,0.336511569,970.8083832,344.5381609,208.7885177,28.90151234,0,21.63339729,38.58629735,5.115724725,0,86.65842161,1611.096841,1553.373086,3164.469927,1.824120836,1553.036574,130.3604437,1422.67613,OK,10.27939489,OK,152.0223514,,,,#NULL!,,#NULL!,#NULL!,#NULL!,#NULL!,,0
CitSci13,CitSci,#NULL!,13,#NULL!,CITSCI,2,,#NULL!,Cherokee Sheep,Sheep Below_Chero2,CHERO,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,TRIB,1,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,PRE,1,BURNED,,,,1-Aug-18,8,2,2018,#NULL!,#NULL!,#NULL!,#NULL!,,,NORM,#NULL!,4,#NULL!,#NULL!,#NULL!,,,,,,,,,,5.28,0.21,7.18,485.98,54.4,2.17,0,0.46,1.37,6.55,0.11,0.36,0.14,0,2.22,0.03115161,0,0.03115161,0.17724839,485.98,0.066527316,326.6467066,112.9808681,94.56379946,11.79079397,0,5.947868355,10.11479988,2.224017779,0,46.13481911,550.4015051,546.0486955,1096.450201,0.396991094,545.9821682,58.47363676,487.5085314,OK,-2.301135952,OK,53.1432971,,,,#NULL!,,#NULL!,#NULL!,#NULL!,#NULL!,,0
CitSci14,CitSci,#NULL!,14,#NULL!,CITSCI,2,,#NULL!,Bull Creek,Burn Trib 2_Chero3,CHERO,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,TRIB,1,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,PRE,1,BURNED,,,,1-Aug-18,8,2,2018,#NULL!,#NULL!,#NULL!,#NULL!,,,NORM,#NULL!,4,#NULL!,#NULL!,#NULL!,,,,,,,,,,3.87,0.31,6.43,1246.39,119.5,4.07,0,0.6,4.61,15.68,0.29,0.9,0.5,0,4.41,0.11344698,0,0.11344698,0.19745302,1246.388,0.373250158,782.6347305,378.9343756,177.1657568,15.39708888,0,15.1065329,25.42521084,8.099359889,0,91.71580385,1386.734907,1354.505202,2741.240109,1.175734493,1354.131952,125.2403746,1228.891577,OK,10.15584116,OK,131.6406364,,,,#NULL!,,#NULL!,#NULL!,#NULL!,#NULL!,,0
CitSci15,CitSci,#NULL!,15,#NULL!,CITSCI,2,,#NULL!,Cherokee Sheep,Sheep Burn 2_Chero4,CHERO,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,TRIB,1,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,PRE,1,BURNED,,,,1-Aug-18,8,2,2018,#NULL!,#NULL!,#NULL!,#NULL!,,,NORM,#NULL!,5,#NULL!,#NULL!,#NULL!,,,,,,,,,,5.43,0.22,7.22,450.78,51.32,2.16,0,0.46,1.28,6.3,0.11,0.35,0.09,0,2.14,0.02005992,0,0.02005992,0.20254008,450.78,0.06095369,314.5708583,105.4104094,93.73734491,11.84194709,0,6.000504358,9.844018842,1.432144879,0,44.53577853,512.5924466,525.6215134,1038.21396,-1.254950063,525.5605597,55.81194225,469.7486174,OK,-1.78979895,OK,50.39656467,,,,#NULL!,,#NULL!,#NULL!,#NULL!,#NULL!,,0
CitSci16,CitSci,#NULL!,16,#NULL!,CITSCI,2,,#NULL!,,Control trib_Chero5,CHERO,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,TRIB,1,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,PRE,1,BURNED,,,,1-Aug-18,8,2,2018,#NULL!,#NULL!,#NULL!,#NULL!,,,NORM,#NULL!,2,#NULL!,#NULL!,#NULL!,,,,,,,,,,5.07,0.27,6.37,1405.95,130.31,5.05,0,0.43,4.92,17.85,0,0.74,0.29,0,2.71,0.06652755,0,0.06652755,0.20417245,1405.947,0.426579519,890.7185629,405.1841185,219.7499149,11.04907374,0,0,20.87270471,4.749624626,0,56.3391132,1487.908443,1527.128249,3015.036692,-1.300806954,1526.70167,81.96144253,1444.740227,OK,10.6043881,OK,144.124154,,,,#NULL!,,#NULL!,#NULL!,#NULL!,#NULL!,,0
CitSci17,CitSci,#NULL!,17,#NULL!,CITSCI,2,,#NULL!,Cherokee Sheep,Sheep Burn 1_Chero6,CHERO,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,TRIB,1,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,PRE,1,BURNED,,,,1-Aug-18,8,2,2018,#NULL!,#NULL!,#NULL!,#NULL!,,,NORM,#NULL!,6,#NULL!,#NULL!,#NULL!,,,,,,,,,,5.39,0.26,6.87,399.78,47.71,2.03,0,0.46,1.11,5.9,0.18,0.33,0.13,0,2.1,0.02844081,0,0.02844081,0.23275919,399.78,0.133967669,294.1616766,91.66838099,88.47413436,11.84194709,0,9.369208559,9.347586946,2.030484688,0,43.75083283,464.278113,486.2801068,950.5582198,-2.314639259,486.1461391,55.12890447,431.0172346,OK,-3.179198894,OK,46.19029958,,,,#NULL!,,#NULL!,#NULL!,#NULL!,#NULL!,,0
CitSci18,CitSci,#NULL!,18,#NULL!,CITSCI,2,,#NULL!,Trout Creek,Cherokee 7,TROUT,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,TRIB,1,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,PRE,1,UNBURNED,UNBURNED,,,1-Aug-18,8,2,2018,#NULL!,#NULL!,#NULL!,#NULL!,,,NORM,#NULL!,6,#NULL!,#NULL!,#NULL!,,,,,,,,,,6.25,0.32,6.36,904.29,82.27,2.87,0,0.32,2.16,12.47,0.55,0.34,0.27,0,0.97,0.06124149,0,0.06124149,0.26045851,904.29,0.433510878,622.1556886,178.0703559,124.7946369,8.056616272,0,28.89716572,9.688883874,4.372235098,0,20.10876807,967.3570528,933.5108086,1900.867861,1.780567964,933.0772977,34.16988704,898.9074107,OK,8.665108741,OK,89.39769831,,,,#NULL!,,#NULL!,#NULL!,#NULL!,#NULL!,,0
CitSci19,CitSci,#NULL!,19,#NULL!,CITSCI,2,,#NULL!,Cherokee Sheep,Sheep Above_Chero8,CHERO,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,TRIB,1,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,PRE,1,UNBURNED,UNBURNED,,,1-Aug-18,8,2,2018,#NULL!,#NULL!,#NULL!,#NULL!,,,NORM,#NULL!,7,#NULL!,#NULL!,#NULL!,,,,,,,,,,5.51,0.22,6.53,484.71,46.46,2.04,0,0.47,1.1,6,0,0.34,0.14,0,2.11,0.03108384,0,0.03108384,0.18871616,484.71,0.297851643,299.251497,90.26949187,88.6916224,12.02098301,0,0,9.629650523,2.219179452,0,44.0173396,540.5761696,490.5314459,1031.107616,4.853491806,490.2335943,55.86616957,434.3674247,OK,8.100659221,OK,50.2278903,,,,#NULL!,,#NULL!,#NULL!,#NULL!,#NULL!,,0
CitSci20,CitSci,#NULL!,20,#NULL!,CITSCI,2,,#NULL!,Cherokee Sheep,Sheep Burn 3_Chero9,CHERO,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,TRIB,1,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,PRE,1,BURNED,,,,1-Aug-18,8,2,2018,#NULL!,#NULL!,#NULL!,#NULL!,,,NORM,#NULL!,6,#NULL!,#NULL!,#NULL!,,,,,,,,,,5.26,0.21,5.87,512.78,52.15,2.23,0,0.48,1.44,6.72,0.19,0.39,0,0,2.21,0,0,0,0.2123,512.78,1.361444682,335.3293413,118.2472742,96.82567507,12.25117205,0,9.790296584,10.88201281,0,0,46.01405823,579.4663676,564.0149073,1143.481275,1.351264828,562.6534627,56.89607104,505.7573916,OK,6.404412515,OK,55.49096517,,,,#NULL!,,#NULL!,#NULL!,#NULL!,#NULL!,,0
CitSci21,CitSci,#NULL!,21,#NULL!,CITSCI,2,,#NULL!,George Creek,Cherokee 10,GEOR,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,TRIB,1,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,PRE,1,UNBURNED,UNBURNED,,,1-Aug-18,8,2,2018,#NULL!,#NULL!,#NULL!,#NULL!,,,NORM,#NULL!,6,#NULL!,#NULL!,#NULL!,,,,,,,,,,4.7,0.2,6.55,1261.55,115.24,4.73,0,0.83,4.31,14.88,0.24,0.75,0.11,0,3.38,0.02410353,0,0.02410353,0.17589647,1261.548,0.282487997,742.3153693,354.9886855,205.6566899,21.27969758,0,12.47473274,21.18297464,1.720831741,0,70.27658405,1367.203123,1324.52293,2691.726053,1.585606861,1324.240442,93.18039043,1231.060052,OK,11.56112726,OK,128.5585806,,,,#NULL!,,#NULL!,#NULL!,#NULL!,#NULL!,,0
CitSci22,CitSci,#NULL!,22,#NULL!,CITSCI,2,,#NULL!,NCLP,North Fork Above_Chero11,CHERO,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,TRIB,1,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,PRE,1,UNBURNED,UNBURNED,,,1-Aug-18,8,2,2018,#NULL!,#NULL!,#NULL!,#NULL!,,,NORM,#NULL!,9,#NULL!,#NULL!,#NULL!,,,,,,,,,,2.87,0.12,6.52,490.7,49.34,2.5,0,0.41,1.46,5.43,0.09,0.31,0,0,1.41,0,0,0,0.123,490.7,0.30060763,270.758483,120.4690393,108.7875172,10.43523631,0,4.474060267,8.797562971,0,0,29.33656473,533.308188,510.7508835,1044.059071,2.1605391,510.4502759,38.1341277,472.3161482,OK,1.377741465,OK,50.01470875,,,,#NULL!,,#NULL!,#NULL!,#NULL!,#NULL!,,0
